Assigned Group,Number,Created Date,Close Date,Case Type,Priority,Summary,Type,Month
REFINITIV_Hosting_ServiceDesk,INC000005252375,05/04/2025 03:24,05/04/2025 03:25,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252680,05/04/2025 03:38,05/04/2025 03:39,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252123,05/04/2025 03:53,05/04/2025 03:55,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252126,05/04/2025 04:02,05/04/2025 04:03,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252127,05/04/2025 04:20,05/04/2025 04:21,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252133,05/04/2025 04:55,06/04/2025 17:02,User Service Restoration,4 - Low,NJ2 - Errors on s620728nj2sw10 // [#INC-552411] 14621246,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252380,05/04/2025 05:24,05/04/2025 05:25,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252687,05/04/2025 05:30,05/04/2025 05:31,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252689,05/04/2025 05:37,05/04/2025 05:39,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252136,05/04/2025 05:43,05/04/2025 05:45,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252391,05/04/2025 06:57,08/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: ServerRebooted = 18645,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252392,05/04/2025 06:59,08/04/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: s640805tk7sl302 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252393,05/04/2025 06:59,08/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: s640805tk7sl202 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed |,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252147,05/04/2025 07:02,08/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: ServerRebooted = 14975,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252394,05/04/2025 07:02,08/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: ServerRebooted = 12572,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252149,05/04/2025 07:05,08/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: s640805tk7sl304 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252395,05/04/2025 07:05,08/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: s640805tk7sl204 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed |,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252408,05/04/2025 11:59,06/04/2025 19:45,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/05/25 06:34:02 - 624,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252708,05/04/2025 12:22,08/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: ServerRebooted = 9386,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252168,05/04/2025 12:23,08/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: trhnj2slssd113a SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252410,05/04/2025 12:38,08/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: trhnj2slssd113a SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252411,05/04/2025 13:04,06/04/2025 19:46,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/05/25 09:43:34 - 499,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252758,06/04/2025 01:39,09/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/06/25 06:26:51 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252494,06/04/2025 07:20,09/04/2025 21:00,Infrastructure Event,2 - High,Monitoring Alert: Heartbeat missing since 04/06/25 11:44:27 - 35,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005252856,06/04/2025 12:42,09/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/06/25 11:14:43 - 387,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253151,06/04/2025 20:36,13/04/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: Heartbeat missing since 04/05/25 09:43:34 - 2391,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253154,06/04/2025 21:53,13/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/05/25 06:35:22 - 2656,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253472,07/04/2025 02:34,13/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/05/25 06:35:44 - 2937,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253515,07/04/2025 10:12,12/04/2025 13:30,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:FAN failed,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253522,07/04/2025 10:24,13/04/2025 23:21,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:FAN failed,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253267,07/04/2025 17:57,09/04/2025 02:31,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253327,08/04/2025 02:56,08/04/2025 03:01,User Service Restoration,3 - Medium,Monitoring Alert: Microsoft-Windows-Security-SPP: License Activation (slui.exe) failed with the foll,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253098,08/04/2025 05:12,13/04/2025 23:26,User Service Restoration,2 - High,.....MonitoringAlert:HARDWAREEvent:FANfailed,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005254030,08/04/2025 13:47,17/04/2025 14:44,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19199631 - P3 Medium - Multiple Unique
Clues for the Sam",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005254084,08/04/2025 22:28,09/04/2025 03:56,Infrastructure Event,3 - Medium,"RE: INC000005254030 // Lumen MSS Initial Notification Alert - INC19199631 - P3
Medium - Multiple Un",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253814,09/04/2025 01:53,15/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005254152,09/04/2025 03:06,09/04/2025 03:09,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005254153,09/04/2025 03:06,09/04/2025 03:09,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005254154,09/04/2025 03:06,09/04/2025 03:09,User Service Restoration,3 - Medium,Monitoring Alert: prc_ntpd = 0,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253824,09/04/2025 04:15,17/04/2025 21:00,User Service Restoration,3 - Medium,Re: Server unexpected reboot for Mizuho Securities UAT servers // [#INC-553212],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253831,09/04/2025 05:47,10/04/2025 16:03,User Service Restoration,2 - High,"Monitoring Alert: HARDWARE Event:Network Adapter Link Down (Slot 1, Port 2) has been repaired",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005254175,09/04/2025 06:09,12/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: FAN failed,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005253836,09/04/2025 06:12,22/04/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: FAN failed,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005255028,10/04/2025 23:05,26/04/2025 21:00,User Service Restoration,3 - Medium,Network interruption between CRT A (S644555SL01) and B (S644555SL02) for MUFG in TM3 // [#INC-55,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005254886,11/04/2025 09:41,19/04/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19221600 - P3 Medium - Traffic from an
Unknown Mail Server",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005256148,12/04/2025 18:11,15/04/2025 21:00,User Service Restoration,3 - Medium,Re: V2 - NY4 - esny4c3slsp06b02 - /var 88% // [#INC-553932],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005255657,12/04/2025 18:33,16/04/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19227762 - P3 Medium - Multiple Unique
Clues for the Sam",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005255659,12/04/2025 20:17,16/04/2025 21:00,Infrastructure Event,3 - Medium,"RE: INC000005255657 // Lumen MSS Initial Notification Alert - INC19227762 - P3
Medium - Multiple Un",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005255662,12/04/2025 20:41,19/04/2025 21:00,Infrastructure Event,3 - Medium,"RE: INC000005254030 // Lumen MSS Initial Notification Alert - INC19199631 - P3
Medium - Multiple Un",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005255749,13/04/2025 12:12,16/04/2025 01:11,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/13/25 06:52:26 - 499,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005255978,13/04/2025 12:54,23/04/2025 21:00,User Service Restoration,2 - High,hard drive 2 failure on server trhnj2slssd110a,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257465,16/04/2025 02:18,19/04/2025 21:00,User Service Restoration,3 - Medium,Pointing SA agent to another satellite server SY1,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257746,16/04/2025 02:50,16/04/2025 02:51,User Service Restoration,3 - Medium,Monitoring Alert: Microsoft-Windows-Security-SPP: License Activation (slui.exe) failed with the foll,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257501,16/04/2025 04:21,20/04/2025 22:36,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:trhnj2slssd103b cmaeventd[5116]: Physical drive failed: Port 1I B,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257291,16/04/2025 04:39,24/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257304,16/04/2025 05:51,23/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257313,16/04/2025 06:53,29/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257565,16/04/2025 09:24,19/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:FAN failed,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257567,16/04/2025 09:24,19/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:FAN failed,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257838,16/04/2025 12:04,22/04/2025 21:00,User Service Restoration,3 - Medium,"Monitoring Alert: High disk usage, volume D is at 10% free",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257930,16/04/2025 12:05,22/04/2025 02:40,User Service Restoration,3 - Medium,Monitoring Alert: High disk usage -  volume D is at 0% free | NOTIFY,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258538,17/04/2025 01:17,21/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005257996,17/04/2025 01:29,20/04/2025 21:00,User Service Restoration,3 - Medium,""" Pointing SA agent to another satellite server TK7""",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258600,17/04/2025 08:25,23/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/17/25 13:18:05 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258601,17/04/2025 08:25,23/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/17/25 13:17:37 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258036,17/04/2025 10:07,26/04/2025 09:43,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258082,17/04/2025 14:38,24/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258723,17/04/2025 22:37,23/04/2025 01:35,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258436,18/04/2025 02:49,18/04/2025 02:51,User Service Restoration,3 - Medium,Monitoring Alert: Microsoft-Windows-Security-SPP: License Activation (slui.exe) failed with the foll,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258130,18/04/2025 03:28,21/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 04/18/25 06:13:20 - 133,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258144,18/04/2025 06:00,29/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:Fan Failure (Fan 2 -  Location System) has been repaired,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258146,18/04/2025 06:13,26/04/2025 21:00,User Service Restoration,3 - Medium,s610651nj2sl42 - read only file system,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258489,18/04/2025 07:36,21/04/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: s610651nj2sl42 monitor: Sleeping 10 seconds before starting SIA... | NOTIFY,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258788,18/04/2025 09:26,30/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258864,18/04/2025 19:12,22/04/2025 21:00,User Service Restoration,3 - Medium,Re: NY4 - esny4c3slsp06b02 - /var 86% // [#INC-554954],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258895,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:12 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258896,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:23 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259195,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:19 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259196,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:25 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258189,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:29 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258897,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:19 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258190,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:57 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258191,19/04/2025 00:51,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:13 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258898,19/04/2025 00:52,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:13 - 7,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259205,19/04/2025 02:04,22/04/2025 21:00,User Service Restoration,3 - Medium,Multiple server time difference alert in NY4 // [#INC-555050],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259216,19/04/2025 02:57,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:07 - 134,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258908,19/04/2025 02:58,19/04/2025 04:08,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:08 - 134,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258194,19/04/2025 02:58,19/04/2025 04:09,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:09 - 134,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259217,19/04/2025 02:58,19/04/2025 04:08,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:09 - 134,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259218,19/04/2025 02:58,19/04/2025 04:08,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:04 - 134,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259219,19/04/2025 02:58,19/04/2025 04:08,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 05:43:09 - 134,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258209,19/04/2025 05:10,19/04/2025 05:12,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 30,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258949,19/04/2025 09:45,23/04/2025 01:26,User Service Restoration,2 - High,Monitoring Alert: esnj2c2slsp04b02 cmaeventd[5667]: Physical drive failed: Port 1I Box 1 Bay 2 of Em,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259438,19/04/2025 14:36,22/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 14:46:53 - 288,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258971,19/04/2025 18:43,24/04/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC19271122 - P3 Medium - Multiple Unique
Clues for the Sam",Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259289,19/04/2025 19:02,19/04/2025 19:38,User Service Restoration,3 - Medium,esny4c3slsp04a02 - /var alerting at 86% // [#INC-555114],Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005258974,19/04/2025 20:13,23/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 04/19/25 14:46:53 - 625,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259461,19/04/2025 21:08,23/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:HPE Ethernet 1Gb 4-port 331i Adapter - NIC Connectivity status chan,Incident,Apr-25
REFINITIV_Hosting_ServiceDesk,INC000005259462,19/04/2025 21:08,23/04/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:HPE Ethernet 1Gb 4-port 331i Adapter - NIC Connectivity status ch,Incident,Apr-25
