timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,,
59:15.1,0,1700,75.7,3.8,0,0.05,0,0,,
59:17.4,0,1700,75.8,3.79,0,0,0,0,,
17458894372943912,,,,,,,,,,
59:17.4,0,1700,75.8,3.79,0,0,0,0,,
59:19.6,2.5,1700,75.8,3.78,0.06,0.45,0,0,,
59:19.6,2.5,1700,75.8,3.78,0.06,0.45,0,0,,
59:21.8,2.8,1700,75.9,3.77,2.69,0.05,0,0,,
59:21.8,2.8,1700,75.9,3.77,2.69,0.05,0,0,,
59:24.1,1.2,1700,75.9,3.77,0,0.05,0.01,0,,
59:24.1,1.2,1700,75.9,3.77,0,0.05,0.01,0,,
59:26.3,0,1700,75.9,3.77,0,0.12,0,0.06,,
59:26.3,0,1700,75.9,3.77,0,0.12,0,0.06,,
59:28.5,8.1,1700,75.9,3.77,0.02,0,0.01,0,,
59:28.5,8.1,1700,75.9,3.77,0.02,0,0.01,0,,
59:30.7,5.9,1700,75.8,3.78,0.25,0.02,0,0.01,,
59:30.7,5.9,1700,75.8,3.78,0.25,0.02,0,0.01,,
59:33.0,0,1700,75.9,3.77,0.15,0.88,0.04,0.03,,
59:33.0,0,1700,75.9,3.77,0.15,0.88,0.04,0.03,,
59:35.3,3.8,1700,75.9,3.77,0.01,0.73,0.01,0.01,,
59:35.3,3.8,1700,75.9,3.77,0.01,0.73,0.01,0.01,,
59:37.5,0,1700,75.9,3.77,0.02,0.03,0,0,,
59:37.5,0,1700,75.9,3.77,0.02,0.03,0,0,,
59:39.7,1.4,1700,75.9,3.77,0,0.32,0,0,,
59:39.7,1.4,1700,75.9,3.77,0,0.32,0,0,,
59:39.7,1.4,1700,75.9,3.77,0,0.32,0,0,,
59:42.0,2.6,1700,75.9,3.77,0,3.69,0.01,0.02,,
59:42.0,2.6,1700,75.9,3.77,0,3.69,0.01,0.02,,
59:44.2,2.7,1700,75.9,3.77,0.19,4.6,0,0,,
59:44.2,2.7,1700,75.9,3.77,0.19,4.6,0,0,,
59:46.4,5.1,1700,76,3.75,0.06,0.01,0,0,,
59:46.4,5.1,1700,76,3.75,0.06,0.01,0,0,,
59:48.7,0,1700,76,3.75,0.12,0,0,0,,
59:48.7,0,1700,76,3.75,0.12,0,0,0,,
59:50.9,0,1700,76.1,3.74,0,0.05,0.01,0,,
59:50.9,0,1700,76.1,3.74,0,0.05,0.01,0,,
59:53.2,1.4,1700,75.9,3.77,0,0.75,0.01,0,,
59:53.2,1.4,1700,75.9,3.77,0,0.75,0.01,0,,
59:55.4,1.3,1700,75.8,3.78,0,0,0.03,0,,
59:55.4,1.3,1700,75.8,3.78,0,0,0.03,0,,
59:57.7,2.6,1700,75.8,3.78,0.14,0.46,0,0,,
59:57.7,2.6,1700,75.8,3.78,0.14,0.46,0,0,,
59:59.9,11.8,1700,75.9,3.78,0.25,0,0,0,,
59:59.9,11.8,1700,75.9,3.78,0.25,0,0,0,,
00:02.1,1.3,1700,75.8,3.79,0,0,0,0,,
00:02.1,1.3,1700,75.8,3.79,0,0,0,0,,
00:02.1,1.3,1700,75.8,3.79,0,0,0,0,,
00:04.4,2.5,1700,75.8,3.78,0.03,0.2,0,0,,
00:04.4,2.5,1700,75.8,3.78,0.03,0.2,0,0,,
00:06.6,8.3,1700,76,3.76,0,0,0,0,,
00:06.6,8.3,1700,76,3.76,0,0,0,0,,
00:08.8,0,1700,76.1,3.75,0,0.09,0,0,,
00:08.8,0,1700,76.1,3.75,0,0.09,0,0,,
00:11.1,0,1700,76,3.75,0,0.16,0.01,0.01,,
00:11.1,0,1700,76,3.75,0,0.16,0.01,0.01,,
00:13.3,1.4,1700,76,3.75,0,0,0.01,0,,
00:13.3,1.4,1700,76,3.75,0,0,0.01,0,,
00:15.6,6.9,1700,76,3.75,0,0.41,0,0.01,,
00:15.6,6.9,1700,76,3.75,0,0.41,0,0.01,,
00:17.8,0,1457,76,3.75,0,0,0,0,,
00:17.8,0,1457,76,3.75,0,0,0,0,,
00:20.0,13.2,1700,76,3.76,0.29,2.64,0,0,,
00:20.0,13.2,1700,76,3.76,0.29,2.64,0,0,,
00:22.3,7,1700,75,3.9,0.1,0.84,0,0,,
00:22.3,7,1700,75,3.9,0.1,0.84,0,0,,
00:22.3,7,1700,75,3.9,0.1,0.84,0,0,,
00:24.5,11.2,1700,74,4.07,0.01,0.08,0,0,,
00:24.5,11.2,1700,74,4.07,0.01,0.08,0,0,,
00:26.7,0,1700,73.9,4.09,0,0,0,0,,
00:26.7,0,1700,73.9,4.09,0,0,0,0,,
00:29.0,3.8,1700,73.9,4.08,0,0.07,0.01,0.01,,
00:29.0,3.8,1700,73.9,4.08,0,0.07,0.01,0.01,,
00:31.2,2.4,1700,73.9,4.08,0,0,0.01,0,,
00:31.2,2.4,1700,73.9,4.08,0,0,0.01,0,,
00:33.5,2.5,1700,73.9,4.09,0,0.01,0,0,,
00:33.5,2.5,1700,73.9,4.09,0,0.01,0,0,,
00:35.7,7.7,1700,73.9,4.09,0,0.03,0,0,,
00:35.7,7.7,1700,73.9,4.09,0,0.03,0,0,,
00:37.9,2.4,1700,73.9,4.09,0.02,0,0,0,,
00:37.9,2.4,1700,73.9,4.09,0.02,0,0,0,,
00:40.2,1.2,1700,73.8,4.09,0,2.04,0,0,,
00:40.2,1.2,1700,73.8,4.09,0,2.04,0,0,,
00:42.4,6.9,1700,73.8,4.1,0,0,0.01,0.01,,
00:42.4,6.9,1700,73.8,4.1,0,0,0.01,0.01,,
00:44.6,8.8,1700,74,4.06,0.09,0.35,0,0,,
00:44.6,8.8,1700,74,4.06,0.09,0.35,0,0,,
00:44.6,8.8,1700,74,4.06,0.09,0.35,0,0,,
00:46.9,3.4,1700,74,4.06,0.03,0.09,0,0,,
00:46.9,3.4,1700,74,4.06,0.03,0.09,0,0,,
00:49.1,1.4,1700,74.4,4.01,3.08,0,0.02,0.01,,
00:49.1,1.4,1700,74.4,4.01,3.08,0,0.02,0.01,,
00:51.4,1.2,1700,74.3,4.02,0,0.16,0.01,0,,
00:51.4,1.2,1700,74.3,4.02,0,0.16,0.01,0,,
00:53.6,3.8,1700,74.4,4,0,0.13,0,0,,
00:53.6,3.8,1700,74.4,4,0,0.13,0,0,,
00:55.9,1.3,1700,74.4,4.01,0.05,1.43,0.03,0,,
00:55.9,1.3,1700,74.4,4.01,0.05,1.43,0.03,0,,
00:58.1,6.8,1700,74.3,4.01,0,0,0,0.01,,
00:58.1,6.8,1700,74.3,4.01,0,0,0,0.01,,
01:00.3,1.3,1700,74.3,4.02,1.12,0.34,0,0,,
01:00.3,1.3,1700,74.3,4.02,1.12,0.34,0,0,,
01:02.6,0,1700,74.4,4,0,0,0.01,0,,
01:02.6,0,1700,74.4,4,0,0,0.01,0,,
01:04.8,3.8,1700,74.4,4,0,0,0.01,0,,
01:04.8,3.8,1700,74.4,4,0,0,0.01,0,,
01:07.0,7.5,1700,74.4,4.01,0.12,0.03,0.01,0,,
01:07.0,7.5,1700,74.4,4.01,0.12,0.03,0.01,0,,
01:07.0,7.5,1700,74.4,4.01,0.12,0.03,0.01,0,,
01:09.3,2.5,1700,74.3,4.01,0,0,0,0,,
01:09.3,2.5,1700,74.3,4.01,0,0,0,0,,
01:11.6,8.2,1700,74.4,4.01,6.4,8.23,0,0.05,,
01:11.6,8.2,1700,74.4,4.01,6.4,8.23,0,0.05,,
01:13.8,0,1700,74.4,4,0.02,0.09,0,0,,
01:13.8,0,1700,74.4,4,0.02,0.09,0,0,,
01:16.0,1.4,1700,74.5,3.99,1.53,0,0.01,0,,
01:16.0,1.4,1700,74.5,3.99,1.53,0,0.01,0,,
01:18.3,17.9,1700,74.8,3.95,5.7,13.27,0,0,,
01:18.3,17.9,1700,74.8,3.95,5.7,13.27,0,0,,
01:20.5,36.1,1700,74.8,3.95,6.12,0,0.01,0.02,,
01:20.5,36.1,1700,74.8,3.95,6.12,0,0.01,0.02,,
01:22.7,1.3,1700,74.7,3.95,0.94,0,0,0,,
01:22.7,1.3,1700,74.7,3.95,0.94,0,0,0,,
01:25.0,6.2,1700,74.8,3.94,1.39,5.59,0.01,0.05,,
01:25.0,6.2,1700,74.8,3.94,1.39,5.59,0.01,0.05,,
01:27.2,3.7,1700,74.8,3.94,0.57,0,0,0,,
01:27.2,3.7,1700,74.8,3.94,0.57,0,0,0,,
01:29.5,3.6,1700,74.8,3.94,0,0.02,0,0,,
01:29.5,3.6,1700,74.8,3.94,0,0.02,0,0,,
01:29.5,3.6,1700,74.8,3.94,0,0.02,0,0,,
01:31.7,3.7,1700,74.9,3.93,1.79,0.34,0.01,0,,
01:31.7,3.7,1700,74.9,3.93,1.79,0.34,0.01,0,,
01:34.0,1.3,1700,74.8,3.94,0,0,0,0.06,,
01:34.0,1.3,1700,74.8,3.94,0,0,0,0.06,,
01:36.2,2.5,1700,74.8,3.94,4.85,0,0,0,,
01:36.2,2.5,1700,74.8,3.94,4.85,0,0,0,,
01:38.5,1.2,1700,74.8,3.94,0,0.2,0,0,,
01:38.5,1.2,1700,74.8,3.94,0,0.2,0,0,,
01:40.7,5.1,1700,74.8,3.94,0.25,0,0,0,,
01:40.7,5.1,1700,74.8,3.94,0.25,0,0,0,,
01:42.9,5.3,1700,74.7,3.96,0,0.16,0,0.01,,
01:42.9,5.3,1700,74.7,3.96,0,0.16,0,0.01,,
01:45.2,9.5,1700,74.7,3.96,0,0.09,0.01,0,,
01:45.2,9.5,1700,74.7,3.96,0,0.09,0.01,0,,
01:47.4,1.4,1700,74.7,3.96,0.01,0.01,0,0,,
01:47.4,1.4,1700,74.7,3.96,0.01,0.01,0,0,,
01:49.7,0,1700,74.7,3.96,0,0.1,0,0,,
01:49.7,0,1700,74.7,3.96,0,0.1,0,0,,
01:49.7,0,1700,74.7,3.96,0,0.1,0,0,,
01:51.9,0,1700,74.6,3.97,0.13,0.27,0.01,0,,
01:51.9,0,1700,74.6,3.97,0.13,0.27,0.01,0,,
01:54.1,8.1,1700,74.7,3.96,0,0,0,0,,
01:54.1,8.1,1700,74.7,3.96,0,0,0,0,,
01:56.3,0,1700,74.7,3.96,0,0.2,0,0,,
01:56.3,0,1700,74.7,3.96,0,0.2,0,0,,
01:58.6,0,1700,74.7,3.96,0,0,0,0,,
01:58.6,0,1700,74.7,3.96,0,0,0,0,,
02:00.8,6.2,1700,74.4,4,0.12,0,0,0,,
02:00.8,6.2,1700,74.4,4,0.12,0,0,0,,
02:03.0,2.4,1700,74.5,3.99,0,0.55,0,0,,
02:03.0,2.4,1700,74.5,3.99,0,0.55,0,0,,
02:05.3,1.4,1700,74.5,3.98,0.12,0,0,0.01,,
02:05.3,1.4,1700,74.5,3.98,0.12,0,0,0.01,,
02:07.5,3.9,1700,74.6,3.97,0,0.01,0.01,0,,
02:07.5,3.9,1700,74.6,3.97,0,0.01,0.01,0,,
02:09.7,2.7,1700,74.6,3.97,0,0.16,0,0.01,,
02:09.7,2.7,1700,74.6,3.97,0,0.16,0,0.01,,
02:12.0,9,1700,74.6,3.97,0.41,0,0.01,0.02,,
02:12.0,9,1700,74.6,3.97,0.41,0,0.01,0.02,,
02:12.0,9,1700,74.6,3.97,0.41,0,0.01,0.02,,
02:14.2,5.2,1700,74.6,3.98,0.04,0.13,0,0.01,,
02:14.2,5.2,1700,74.6,3.98,0.04,0.13,0,0.01,,
02:16.4,0,1700,74.7,3.96,0,0,0.01,0.01,,
02:16.4,0,1700,74.7,3.96,0,0,0.01,0.01,,
02:18.7,5.6,1700,74.7,3.95,0,0,0,0,,
02:18.7,5.6,1700,74.7,3.95,0,0,0,0,,
02:20.9,2.5,1700,74.7,3.96,0.03,0.24,0,0,,
02:20.9,2.5,1700,74.7,3.96,0.03,0.24,0,0,,
02:23.2,9.9,1700,74.7,3.96,0.01,0.76,0,0,,
02:23.2,9.9,1700,74.7,3.96,0.01,0.76,0,0,,
02:25.4,7.7,1700,74.7,3.96,0,0,0.01,0,,
02:25.4,7.7,1700,74.7,3.96,0,0,0.01,0,,
02:27.7,6.4,1700,74.6,3.97,1.08,0.4,0.01,0,,
02:27.7,6.4,1700,74.6,3.97,1.08,0.4,0.01,0,,
02:29.9,4.1,1700,74.7,3.95,0,0,0,0.07,,
02:29.9,4.1,1700,74.7,3.95,0,0,0,0.07,,
02:32.2,3.9,1700,74.6,3.97,0,0,0,0.01,,
02:32.2,3.9,1700,74.6,3.97,0,0,0,0.01,,
02:32.2,3.9,1700,74.6,3.97,0,0,0,0.01,,
02:34.4,7.9,1700,74.6,3.97,0.09,0.25,0.02,0.02,,
02:36.7,9.2,1700,74.6,3.97,0.09,0.07,0.04,0,,
02:36.7,9.2,1700,74.6,3.97,0.09,0.07,0.04,0,,
02:38.9,8.6,1700,74.6,3.97,0.16,0,0.01,0.01,,
02:38.9,8.6,1700,74.6,3.97,0.16,0,0.01,0.01,,
02:41.1,1.3,1700,74.6,3.98,0,0.02,0.01,0.02,,
02:41.1,1.3,1700,74.6,3.98,0,0.02,0.01,0.02,,
02:43.4,1.2,1700,74.6,3.97,0,0,0.01,0.01,,
02:43.4,1.2,1700,74.6,3.97,0,0,0.01,0.01,,
02:45.6,6.9,1700,74.6,3.97,0,0,0.01,0.02,,
02:45.6,6.9,1700,74.6,3.97,0,0,0.01,0.02,,
02:47.9,12.7,1700,74.8,3.95,0,0.05,0,0,,
02:47.9,12.7,1700,74.8,3.95,0,0.05,0,0,,
02:50.1,2.7,1700,74.6,3.97,0,0,0.01,0,,
02:50.1,2.7,1700,74.6,3.97,0,0,0.01,0,,
02:52.3,0,1700,74.6,3.97,0,0.24,0,0.01,,
02:52.3,0,1700,74.6,3.97,0,0.24,0,0.01,,
02:54.5,0,1700,74.6,3.97,0,0.05,0,0,,
02:54.5,0,1700,74.6,3.97,0,0.05,0,0,,
02:56.8,0,1700,74.7,3.95,0,0,0.06,0.01,,
02:56.8,0,1700,74.7,3.95,0,0,0.06,0.01,,
02:56.8,0,1700,74.7,3.95,0,0,0.06,0.01,,
02:59.0,6.3,1700,74.7,3.96,0,0.06,0,0,,
02:59.0,6.3,1700,74.7,3.96,0,0.06,0,0,,
03:01.3,8,1700,74.6,3.97,0,0,0.01,0,,
03:01.3,8,1700,74.6,3.97,0,0,0.01,0,,
03:03.5,1.2,1700,74.6,3.97,0.06,0.15,0.01,0,,
03:03.5,1.2,1700,74.6,3.97,0.06,0.15,0.01,0,,
03:05.8,0,1700,74.7,3.96,0,0.02,0.01,0,,
03:05.8,0,1700,74.7,3.96,0,0.02,0.01,0,,
03:08.0,7.9,1700,74.7,3.96,0,0.01,0,0,,
03:08.0,7.9,1700,74.7,3.96,0,0.01,0,0,,
03:10.2,3.8,1700,74.7,3.96,0,0,0.01,0.02,,
03:10.2,3.8,1700,74.7,3.96,0,0,0.01,0.02,,
03:12.5,1.4,1700,74.6,3.97,0,0.09,0.01,0.01,,
03:12.5,1.4,1700,74.6,3.97,0,0.09,0.01,0.01,,
03:14.7,6,1700,74.8,3.95,0.25,0,0,0.02,,
03:14.7,6,1700,74.8,3.95,0.25,0,0,0.02,,
03:16.9,22.1,1700,74.7,3.95,0.3,0.41,0,0,,
03:16.9,22.1,1700,74.7,3.95,0.3,0.41,0,0,,
03:16.9,22.1,1700,74.7,3.95,0.3,0.41,0,0,,
03:19.2,4.1,1700,74.8,3.95,0,0.23,0,0,,
03:21.5,2.5,1700,74.8,3.94,0,0,0.01,0,,
03:21.5,2.5,1700,74.8,3.94,0,0,0.01,0,,
03:23.7,1.3,1700,74.8,3.94,0,0.11,0,0,,
03:23.7,1.3,1700,74.8,3.94,0,0.11,0,0,,
03:26.0,5.7,1700,74.8,3.94,0,0,0,0,,
03:26.0,5.7,1700,74.8,3.94,0,0,0,0,,
03:28.2,5.4,1700,74.7,3.95,0,0.01,0,0,,
03:28.2,5.4,1700,74.7,3.95,0,0.01,0,0,,
03:30.5,7.7,1700,74.8,3.94,0,0.59,0.01,0,,
03:30.5,7.7,1700,74.8,3.94,0,0.59,0.01,0,,
03:32.7,1.2,1700,74.8,3.95,0,0.17,0,0,,
03:32.7,1.2,1700,74.8,3.95,0,0.17,0,0,,
03:34.9,7.9,1700,74.9,3.93,0,0,0,0,,
03:34.9,7.9,1700,74.9,3.93,0,0,0,0,,
03:37.2,2.6,1700,74.8,3.94,0.88,0.04,0.01,0,,
03:37.2,2.6,1700,74.8,3.94,0.88,0.04,0.01,0,,
03:39.4,1.3,1700,74.8,3.94,0,0,0.01,0,,
03:39.4,1.3,1700,74.8,3.94,0,0,0.01,0,,
03:41.6,1.2,1700,74.7,3.96,0,0,0.01,0,,
03:41.6,1.2,1700,74.7,3.96,0,0,0.01,0,,
03:41.6,1.2,1700,74.7,3.96,0,0,0.01,0,,
03:43.9,3.9,1700,74.8,3.95,0,0.02,0.01,0.01,,
03:43.9,3.9,1700,74.8,3.95,0,0.02,0.01,0.01,,
03:46.2,4.5,1700,74.7,3.95,0,0,0.01,0,,
03:46.2,4.5,1700,74.7,3.95,0,0,0.01,0,,
03:48.4,1.2,1700,74.8,3.95,0,0,0,0,,
03:48.4,1.2,1700,74.8,3.95,0,0,0,0,,
03:50.6,1.2,1700,74.7,3.95,0,0.05,0,0,,
03:50.6,1.2,1700,74.7,3.95,0,0.05,0,0,,
03:52.8,1.3,1700,74.7,3.95,0,0.14,0,0,,
03:52.8,1.3,1700,74.7,3.95,0,0.14,0,0,,
03:55.1,6.2,1700,74.8,3.95,0.1,0.18,0.01,0,,
03:55.1,6.2,1700,74.8,3.95,0.1,0.18,0.01,0,,
03:57.3,0,1700,74.7,3.95,0,0,0,0.01,,
03:57.3,0,1700,74.7,3.95,0,0,0,0.01,,
03:59.5,0,1700,74.8,3.95,0,0.13,0,0,,
03:59.5,0,1700,74.8,3.95,0,0.13,0,0,,
04:01.8,6.8,1700,74.7,3.95,0.03,0.23,0.01,0,,
04:01.8,6.8,1700,74.7,3.95,0.03,0.23,0.01,0,,
04:04.0,4.7,1700,74.7,3.95,0,0,0,0,,
04:04.0,4.7,1700,74.7,3.95,0,0,0,0,,
04:04.0,4.7,1700,74.7,3.95,0,0,0,0,,
04:06.3,0,1700,74.7,3.96,0.05,0,0,0,,
04:06.3,0,1700,74.7,3.96,0.05,0,0,0,,
04:08.5,0,1700,74.8,3.94,0,0.05,0,0,,
04:08.5,0,1700,74.8,3.94,0,0.05,0,0,,
04:10.7,1.2,1700,74.7,3.95,0.04,0,0,0,,
04:10.7,1.2,1700,74.7,3.95,0.04,0,0,0,,
04:13.0,1.2,1700,74.8,3.95,0,0.01,0.01,0,,
04:13.0,1.2,1700,74.8,3.95,0,0.01,0.01,0,,
04:15.2,8.4,1700,74.8,3.94,0,0.09,0.01,0,,
04:15.2,8.4,1700,74.8,3.94,0,0.09,0.01,0,,
04:17.5,9,1700,74.9,3.93,0,0,0,0,,
04:17.5,9,1700,74.9,3.93,0,0,0,0,,
04:19.7,0,1700,74.9,3.93,0,0,0,0,,
04:19.7,0,1700,74.9,3.93,0,0,0,0,,
04:22.0,8,1700,74.9,3.93,0,0.05,0.01,0,,
04:22.0,8,1700,74.9,3.93,0,0.05,0.01,0,,
04:24.2,1.3,1700,74.8,3.93,0,0,0,0,,
04:24.2,1.3,1700,74.8,3.93,0,0,0,0,,
04:26.5,0,1700,74.8,3.94,0,1.11,0,0.01,,
0823727718350698,,,,,,,,,,
04:26.5,0,1700,74.8,3.94,0,1.11,0,0.01,,
04:28.7,5.1,1700,74.8,3.94,1.27,0.2,0,0,,
04:28.7,5.1,1700,74.8,3.94,1.27,0.2,0,0,,
04:30.9,2.7,1700,74.9,3.93,0.12,0,0.01,0,,
04:30.9,2.7,1700,74.9,3.93,0.12,0,0.01,0,,
04:33.2,8.8,1700,74.9,3.92,0.22,1.44,0,0,,
04:33.2,8.8,1700,74.9,3.92,0.22,1.44,0,0,,
04:35.4,12.2,1700,74.9,3.93,0,0.26,0.01,0,,
04:35.4,12.2,1700,74.9,3.93,0,0.26,0.01,0,,
04:37.6,6.1,1700,74.9,3.93,0,0,0,0.01,,
04:37.6,6.1,1700,74.9,3.93,0,0,0,0.01,,
04:39.9,6.8,1700,74.8,3.94,0,0.06,0,0,,
04:39.9,6.8,1700,74.8,3.94,0,0.06,0,0,,
04:42.1,3.8,1700,74.9,3.93,0,0,0.01,0.02,,
04:42.1,3.8,1700,74.9,3.93,0,0,0.01,0.02,,
04:44.4,8.5,1700,74.9,3.93,0,0.08,0,0,,
04:44.4,8.5,1700,74.9,3.93,0,0.08,0,0,,
04:46.6,4.7,1700,74.9,3.93,0,0.05,0,0,,
04:46.6,4.7,1700,74.9,3.93,0,0.05,0,0,,
04:48.8,0,1700,74.9,3.93,0,0,0,0,,
04:48.8,0,1700,74.9,3.93,0,0,0,0,,
04:48.8,0,1700,74.9,3.93,0,0,0,0,,
04:51.2,7.2,1700,74.6,3.97,54.13,0,0,0.01,,
04:51.2,7.2,1700,74.6,3.97,54.13,0,0,0.01,,
04:53.4,8.2,1700,76.7,3.64,22.99,1.41,0,0,,
04:53.4,8.2,1700,76.7,3.64,22.99,1.41,0,0,,
04:55.7,6.5,1700,76.7,3.65,2.87,0,0,0,,
04:55.7,6.5,1700,76.7,3.65,2.87,0,0,0,,
04:57.9,2.5,1700,76.7,3.65,0,0.12,0.01,0.01,,
04:57.9,2.5,1700,76.7,3.65,0,0.12,0.01,0.01,,
05:00.2,6.3,1700,76.7,3.65,0,0.02,0.01,0,,
05:00.2,6.3,1700,76.7,3.65,0,0.02,0.01,0,,
05:02.4,6.1,1700,76.2,3.72,0,0,0.01,0,,
05:02.4,6.1,1700,76.2,3.72,0,0,0.01,0,,
05:04.7,0,1700,76.2,3.72,0,0,0,0,,
05:04.7,0,1700,76.2,3.72,0,0,0,0,,
05:06.9,1.4,1700,76.2,3.72,0,0.09,0,0,,
05:06.9,1.4,1700,76.2,3.72,0,0.09,0,0,,
05:09.1,7.1,1700,76.3,3.71,0,0,0,0,,
05:09.1,7.1,1700,76.3,3.71,0,0,0,0,,
05:09.1,7.1,1700,76.3,3.71,0,0,0,0,,
05:11.3,4.1,1700,76.3,3.71,0,0.12,0,0,,
05:11.3,4.1,1700,76.3,3.71,0,0.12,0,0,,
05:13.6,12.2,1700,76.2,3.72,0,0,0,0,,
05:13.6,12.2,1700,76.2,3.72,0,0,0,0,,
05:15.9,0,1700,76.3,3.71,2.42,0,0.06,0.03,,
05:15.9,0,1700,76.3,3.71,2.42,0,0.06,0.03,,
05:18.1,7.9,1700,76.9,3.62,0.06,1.29,0.02,0.03,,
05:18.1,7.9,1700,76.9,3.62,0.06,1.29,0.02,0.03,,
05:20.4,0,1700,76.9,3.61,3.37,0,0.01,0.01,,
05:20.4,0,1700,76.9,3.61,3.37,0,0.01,0.01,,
05:22.6,2.4,1700,76.9,3.61,0.06,0,0,0,,
05:22.6,2.4,1700,76.9,3.61,0.06,0,0,0,,
05:24.8,0,1700,76.9,3.61,0,0.42,0,0,,
05:24.8,0,1700,76.9,3.61,0,0.42,0,0,,
05:27.1,4.1,1700,77,3.6,0,0,0.01,0,,
05:27.1,4.1,1700,77,3.6,0,0,0.01,0,,
05:29.3,1.3,1700,77,3.6,0,0,0,0,,
05:29.3,1.3,1700,77,3.6,0,0,0,0,,
05:31.5,3.6,1700,76.9,3.62,0,0.11,0,0,,
05:31.5,3.6,1700,76.9,3.62,0,0.11,0,0,,
05:31.5,3.6,1700,76.9,3.62,0,0.11,0,0,,
05:33.8,0,1700,76.9,3.62,0,0.05,0.01,0,,
05:33.8,0,1700,76.9,3.62,0,0.05,0.01,0,,
05:36.0,3.8,1700,76.7,3.65,0,0,0.01,0,,
05:36.0,3.8,1700,76.7,3.65,0,0,0.01,0,,
05:38.3,10.3,1700,76.6,3.66,3.14,0.3,0,0,,
05:38.3,10.3,1700,76.6,3.66,3.14,0.3,0,0,,
05:40.5,8.1,1700,76.7,3.65,0,0,0,0.01,,
05:40.5,8.1,1700,76.7,3.65,0,0,0,0.01,,
05:42.7,6.6,1700,76.6,3.66,0,0.06,0,0,,
05:42.7,6.6,1700,76.6,3.66,0,0.06,0,0,,
05:45.0,11.7,1700,76.6,3.66,0,0,0,0,,
05:45.0,11.7,1700,76.6,3.66,0,0,0,0,,
05:47.2,0,1700,76.7,3.65,0,0,0,0,,
05:47.2,0,1700,76.7,3.65,0,0,0,0,,
05:49.4,1.4,1700,76.7,3.64,0,0.14,0,0,,
05:49.4,1.4,1700,76.7,3.64,0,0.14,0,0,,
05:51.7,6.2,1700,76.6,3.65,0,0,0.01,0,,
05:51.7,6.2,1700,76.6,3.65,0,0,0.01,0,,
05:53.9,0,1700,76.7,3.65,0,0.06,0.01,0,,
05:53.9,0,1700,76.7,3.65,0,0.06,0.01,0,,
05:53.9,0,1700,76.7,3.65,0,0.06,0.01,0,,
05:56.1,2.5,1700,76.7,3.65,4.52,0.19,0.01,0.01,,
05:56.1,2.5,1700,76.7,3.65,4.52,0.19,0.01,0.01,,
05:58.4,3.6,1700,76.7,3.65,0.02,0.02,0,0,,
05:58.4,3.6,1700,76.7,3.65,0.02,0.02,0,0,,
06:00.6,0,1700,76.6,3.66,0,0,0,0,,
06:00.6,0,1700,76.6,3.66,0,0,0,0,,
06:02.8,1.4,1700,76.6,3.66,0,0.03,0,0,,
06:02.8,1.4,1700,76.6,3.66,0,0.03,0,0,,
06:05.1,0,1700,76.6,3.66,0,0,0,0,,
06:05.1,0,1700,76.6,3.66,0,0,0,0,,
06:07.3,3.4,1700,76.6,3.67,0,0.05,0,0,,
06:07.3,3.4,1700,76.6,3.67,0,0.05,0,0,,
06:09.5,7,1700,76.6,3.65,0.12,0,0,0,,
06:09.5,7,1700,76.6,3.65,0.12,0,0,0,,
06:11.7,1.4,1700,76.6,3.66,0,0,0.02,0,,
06:11.7,1.4,1700,76.6,3.66,0,0,0.02,0,,
06:14.0,2.7,1700,76.7,3.65,0,0.36,0.01,0.01,,
06:14.0,2.7,1700,76.7,3.65,0,0.36,0.01,0.01,,
06:16.2,1.3,1700,76.7,3.65,0.16,0.01,0.01,0,,
06:16.2,1.3,1700,76.7,3.65,0.16,0.01,0.01,0,,
06:16.2,1.3,1700,76.7,3.65,0.16,0.01,0.01,0,,
06:18.5,5.2,1700,76.7,3.65,0,0.21,0.01,0,,
06:18.5,5.2,1700,76.7,3.65,0,0.21,0.01,0,,
06:20.7,3.6,1700,76.7,3.64,0,0.01,0,0,,
06:20.7,3.6,1700,76.7,3.64,0,0.01,0,0,,
06:23.0,0,1700,76.7,3.64,0.12,0.64,0.01,0.14,,
06:23.0,0,1700,76.7,3.64,0.12,0.64,0.01,0.14,,
06:25.2,4.1,1700,76.8,3.63,0,0.05,0.01,0,,
06:25.2,4.1,1700,76.8,3.63,0,0.05,0.01,0,,
06:27.5,0,1700,76.8,3.63,0,0.06,0,0.02,,
06:27.5,0,1700,76.8,3.63,0,0.06,0,0.02,,
06:29.7,4.1,1700,76.8,3.63,0,0,0,0,,
06:29.7,4.1,1700,76.8,3.63,0,0,0,0,,
06:32.0,8.6,1700,76.8,3.64,3.63,0.18,0.01,0,,
06:32.0,8.6,1700,76.8,3.64,3.63,0.18,0.01,0,,
06:34.3,6.2,1700,76.9,3.62,4.86,22.53,0.01,0,,
06:34.3,6.2,1700,76.9,3.62,4.86,22.53,0.01,0,,
06:36.5,10,1700,76.4,3.69,0.64,0,0.01,0,,
06:36.5,10,1700,76.4,3.69,0.64,0,0.01,0,,
06:38.8,7.5,1700,76.7,3.65,0.06,0,0.01,0,,
06:38.8,7.5,1700,76.7,3.65,0.06,0,0.01,0,,
06:38.8,7.5,1700,76.7,3.65,0.06,0,0.01,0,,
